The Village Kings Cross,"16,870",Sydney_New_South_Wales,4,253,Free Internet ,#61 Best Value of 499 places to stay in Sydney
The Savoy Double Bay Hotel,"14,076",Sydney_New_South_Wales,3.5,209,Free Internet ,#62 Best Value of 499 places to stay in Sydney
Valentine On George,"18,731",Sydney_New_South_Wales,3.5,202,Free Wifi ,#63 Best Value of 499 places to stay in Sydney
The Jensen Potts Point,"15,363",Sydney_New_South_Wales,3.5,262,Free Wifi ,#64 Best Value of 499 places to stay in Sydney
"Crowne Plaza Sydney Darling Harbour , an IHG hotel","28,738",Sydney_New_South_Wales,4,43,Free Wifi ,#65 Best Value of 499 places to stay in Sydney
Posh Hotel,"15,008",Sydney_New_South_Wales,3.5,727,Free Wifi ,#66 Best Value of 499 places to stay in Sydney
Napoleon on Kent,"19,790",Sydney_New_South_Wales,3.5,446,Not available,#67 Best Value of 499 places to stay in Sydney
Glasgow Arms Hotel,"13,147",Sydney_New_South_Wales,3.5,122,Free Wifi ,#68 Best Value of 499 places to stay in Sydney
Cambridge Lodge Guest House,"9,396",Sydney_New_South_Wales,4,96,Free Wifi ,#69 Best Value of 499 places to stay in Sydney
Royal Exhibition Hotel,"13,507",Sydney_New_South_Wales,3.5,159,Restaurant ,#70 Best Value of 499 places to stay in Sydney
Oaks Sydney Hyde Park Suites,"15,140",Sydney_New_South_Wales,3.5,"1,427",Pool ,#71 Best Value of 499 places to stay in Sydney
790 on George,"11,053",Sydney_New_South_Wales,3.5,235,Not available,#72 Best Value of 499 places to stay in Sydney
The Dunkirk Hotel,"17,801",Sydney_New_South_Wales,3.5,73,Restaurant ,#73 Best Value of 499 places to stay in Sydney
Darlo Bar Darlinghurst,"10,936",Sydney_New_South_Wales,3.5,60,Bar/Lounge ,#74 Best Value of 499 places to stay in Sydney
Highfield Private Hotel,"10,993",Sydney_New_South_Wales,3.5,115,Free Wifi ,#75 Best Value of 499 places to stay in Sydney
Rydges Camperdown,"19,663",Sydney_New_South_Wales,3,748,Free Wifi ,#76 Best Value of 499 places to stay in Sydney
Yehs Hotel - Sydney Harbour Suites,"18,237",Sydney_New_South_Wales,3,875,Pool ,#77 Best Value of 499 places to stay in Sydney
Shakespeare Hotel,"23,269",Sydney_New_South_Wales,3.5,59,Restaurant ,#78 Best Value of 499 places to stay in Sydney
Sydney Park Hotel,"12,681",Sydney_New_South_Wales,4.5,11,Free Wifi ,#79 Best Value of 499 places to stay in Sydney
Crown Hotel,"17,335",Sydney_New_South_Wales,3.5,63,Free Wifi ,#80 Best Value of 499 places to stay in Sydney
Quality Apartments Camperdown,"18,499",Sydney_New_South_Wales,3.5,194,Visit hotel website ,#81 Best Value of 499 places to stay in Sydney
Sydney Central Inn,"12,404",Sydney_New_South_Wales,3,166,Free Internet ,#82 Best Value of 499 places to stay in Sydney
Ibis Budget St Peters,"8,959",Sydney_New_South_Wales,3,624,Free Wifi ,#83 Best Value of 499 places to stay in Sydney
East Sydney Hotel,"16,743",Sydney_New_South_Wales,4,18,Free Wifi ,#84 Best Value of 499 places to stay in Sydney
Crowne Plaza Hawkesbury Valley,"20,656",Sydney_New_South_Wales,4,6,Not available,#85 Best Value of 499 places to stay in Sydney
Sydney Potts Point Central Apartment Hotel,"13,375",Sydney_New_South_Wales,5,2,Free Internet ,#86 Best Value of 499 places to stay in Sydney
DeVere Hotel,"11,256",Sydney_New_South_Wales,3,607,Not available,#87 Best Value of 499 places to stay in Sydney
Sydney Star Backpackers,"8,377",Sydney_New_South_Wales,3.5,96,Free Wifi ,#88 Best Value of 499 places to stay in Sydney
Summer House Backpackers Newtown,"10,550",Sydney_New_South_Wales,3.5,162,Pool ,#89 Best Value of 499 places to stay in Sydney
Sydney Central Backpackers,"7,316",Sydney_New_South_Wales,3.5,9,Free Internet ,#90 Best Value of 499 places to stay in Sydney
Little National Hotel Sydney,"25,363",Sydney_New_South_Wales,5,330,Free Wifi ,#91 Best Value of 499 places to stay in Sydney
QT Sydney,"34,787",Sydney_New_South_Wales,4.5,"3,293",Free Wifi ,#92 Best Value of 499 places to stay in Sydney
Ovolo Woolloomooloo,"33,042",Sydney_New_South_Wales,5,"2,326",Free Wifi ,#93 Best Value of 499 places to stay in Sydney
Park Hyatt Sydney,"151,248",Sydney_New_South_Wales,4.5,"3,415",Free Wifi ,#94 Best Value of 499 places to stay in Sydney
The Darling,"32,258",Sydney_New_South_Wales,4.5,"1,309",Free Wifi ,#95 Best Value of 499 places to stay in Sydney
Sir Stamford at Circular Quay Hotel Sydney,"32,460",Sydney_New_South_Wales,4.5,"4,783",Pool ,#96 Best Value of 499 places to stay in Sydney
Wildlife Retreat at Taronga,"77,038",Sydney_New_South_Wales,5,539,Free Wifi ,#97 Best Value of 499 places to stay in Sydney
Four Seasons Hotel Sydney,"37,114",Sydney_New_South_Wales,4.5,"8,131",Free Wifi ,#98 Best Value of 499 places to stay in Sydney
"The Langham, Sydney","64,920",Sydney_New_South_Wales,4.5,"1,434",Free Wifi ,#99 Best Value of 499 places to stay in Sydney
"Meriton Suites World Tower, Sydney","28,272",Sydney_New_South_Wales,4.5,"4,227",Free Wifi ,#100 Best Value of 499 places to stay in Sydney
The Fullerton Hotel Sydney,"40,721",Sydney_New_South_Wales,4.5,820,Restaurant ,#101 Best Value of 499 places to stay in Sydney
Ovolo 1888 Darling Harbour,"23,641",Sydney_New_South_Wales,4.5,"2,858",Free Wifi ,#102 Best Value of 499 places to stay in Sydney
Larmont Sydney by Lancemore,"17,518",Sydney_New_South_Wales,4.5,654,Free Wifi ,#103 Best Value of 499 places to stay in Sydney
Meriton Suites Campbell Street Sydney,"15,980",Sydney_New_South_Wales,4.5,"1,946",Free Wifi ,#104 Best Value of 499 places to stay in Sydney
Zara Tower Hotel - Luxury Suites and Apartments,"26,598",Sydney_New_South_Wales,4.5,586,Free Wifi ,#105 Best Value of 499 places to stay in Sydney
Sofitel Sydney Darling Harbour Hotel,"40,604",Sydney_New_South_Wales,4.5,"2,440",Free Wifi ,#106 Best Value of 499 places to stay in Sydney
ADGE Apartments,"24,389",Sydney_New_South_Wales,5,"1,123",Free Wifi ,#107 Best Value of 499 places to stay in Sydney
Spicers Potts Point,"34,787",Sydney_New_South_Wales,4.5,285,Free Wifi ,#108 Best Value of 499 places to stay in Sydney
Metro Aspire Hotel Sydney,"15,922",Sydney_New_South_Wales,4,"1,597",Restaurant ,#109 Best Value of 499 places to stay in Sydney
The Old Clare Hotel,"32,460",Sydney_New_South_Wales,4.5,558,Free Wifi ,#110 Best Value of 499 places to stay in Sydney
SKYE Suites Sydney,"32,310",Sydney_New_South_Wales,4.5,159,Free Wifi ,#111 Best Value of 499 places to stay in Sydney
Wake Up! Sydney,"11,453",Sydney_New_South_Wales,4.5,"1,952",Restaurant ,#112 Best Value of 499 places to stay in Sydney
Veriu Broadway,"19,662",Sydney_New_South_Wales,4.5,564,Free Wifi ,#113 Best Value of 499 places to stay in Sydney
Sydney Harbour YHA,"14,561",Sydney_New_South_Wales,4.5,"1,263",Free Internet ,#114 Best Value of 499 places to stay in Sydney
Sydney Crecy Hotel,"9,159",Sydney_New_South_Wales,2,108,Not available,#115 Best Value of 499 places to stay in Sydney
Criterion Hotel Sydney,"17,335",Sydney_New_South_Wales,2,197,Bar/Lounge ,#116 Best Value of 499 places to stay in Sydney
Castle Serviced Apartments,"34,882",Sydney_New_South_Wales,2,18,Bar/Lounge ,#117 Best Value of 499 places to stay in Sydney
Rockdale Apartment,"16,045",Sydney_New_South_Wales,0,0,Not available,#118 Best Value of 499 places to stay in Sydney
Bert's Backpackers,"4,974",Sydney_New_South_Wales,0,0,Free Wifi ,#119 Best Value of 499 places to stay in Sydney
Econo Lodge Savannah Park Tamworth,"10,988",Sydney_New_South_Wales,0,0,Not available,#120 Best Value of 499 places to stay in Sydney
Adina Apartment Hotel Sydney Central,"18,691",Sydney_New_South_Wales,4,"2,208",Pool ,#121 Best Value of 499 places to stay in Sydney
Rydges Sydney Harbour,"26,643",Sydney_New_South_Wales,4,"3,210",Free Wifi ,#122 Best Value of 499 places to stay in Sydney
Sydney Boutique Hotel,"16,488",Sydney_New_South_Wales,4.5,317,Free Wifi ,#123 Best Value of 499 places to stay in Sydney
Adina Apartment Hotel Sydney Surry Hills,"28,580",Sydney_New_South_Wales,4,"1,398",Pool ,#124 Best Value of 499 places to stay in Sydney
Establishment Hotel,"33,724",Sydney_New_South_Wales,4.5,533,Free Wifi ,#125 Best Value of 499 places to stay in Sydney
Hilton Sydney,"28,155",Sydney_New_South_Wales,4,"5,595",Pool ,#126 Best Value of 499 places to stay in Sydney
Fraser Suites Sydney,"26,643",Sydney_New_South_Wales,4,"1,550",Free Wifi ,#127 Best Value of 499 places to stay in Sydney
Pullman Quay Grand Sydney Harbour,"47,585",Sydney_New_South_Wales,4.5,"1,836",Pool ,#128 Best Value of 499 places to stay in Sydney
Macleay Hotel,"17,371",Sydney_New_South_Wales,4,"1,061",Pool ,#129 Best Value of 499 places to stay in Sydney
28 Hotel,"10,934",Sydney_New_South_Wales,4,589,Free Wifi ,#130 Best Value of 499 places to stay in Sydney
Hyatt Regency Sydney,"30,133",Sydney_New_South_Wales,4,"3,707",Restaurant ,#131 Best Value of 499 places to stay in Sydney
Vulcan Hotel Sydney,"19,197",Sydney_New_South_Wales,4,544,Free Wifi ,#132 Best Value of 499 places to stay in Sydney
Harbour Rocks Hotel Sydney - MGallery Collection,"28,969",Sydney_New_South_Wales,4,"1,615",Restaurant ,#133 Best Value of 499 places to stay in Sydney
Shangri-La Sydney,"34,355",Sydney_New_South_Wales,4.5,"8,102",Free Wifi ,#134 Best Value of 499 places to stay in Sydney
Best Western Plus Hotel Stellar,"16,171",Sydney_New_South_Wales,4,968,Free Wifi ,#135 Best Value of 499 places to stay in Sydney
InterContinental Sydney,"41,337",Sydney_New_South_Wales,4.5,"5,619",Pool ,#136 Best Value of 499 places to stay in Sydney
Travelodge Hotel Sydney Martin Place,"16,172",Sydney_New_South_Wales,4,"2,576",Free Wifi ,#137 Best Value of 499 places to stay in Sydney
57 Hotel,"13,845",Sydney_New_South_Wales,4,"2,521",Free Wifi ,#138 Best Value of 499 places to stay in Sydney
SKYE Suites Green Square,"22,931",Sydney_New_South_Wales,4.5,70,Free Wifi ,#139 Best Value of 499 places to stay in Sydney
Hotel Challis,"15,462",Sydney_New_South_Wales,4,"1,019",Free Wifi ,#140 Best Value of 499 places to stay in Sydney
Veriu Green Square,"15,724",Sydney_New_South_Wales,4.5,76,Free Wifi ,#141 Best Value of 499 places to stay in Sydney
Mariners Court Hotel,"13,026",Sydney_New_South_Wales,4,482,Free Wifi ,#142 Best Value of 499 places to stay in Sydney
Sydney Central YHA,"11,938",Sydney_New_South_Wales,4,851,Pool ,#143 Best Value of 499 places to stay in Sydney
The Sydney Boulevard Hotel,"16,713",Sydney_New_South_Wales,4,"1,476",Free Wifi ,#144 Best Value of 499 places to stay in Sydney
The York by Swiss-Belhotel,"30,249",Sydney_New_South_Wales,4,"1,129",Free Wifi ,#145 Best Value of 499 places to stay in Sydney
"Holiday Inn Potts Point-Sydney, an IHG hotel","17,364",Sydney_New_South_Wales,4,"1,369",Restaurant ,#146 Best Value of 499 places to stay in Sydney
Big Hostel,"7,320",Sydney_New_South_Wales,4,467,Free Internet ,#147 Best Value of 499 places to stay in Sydney
Sydney Harbour Bed and Breakfast,"40,878",Sydney_New_South_Wales,4,871,Free Wifi ,#148 Best Value of 499 places to stay in Sydney
InterContinental Sydney Double Bay,"37,230",Sydney_New_South_Wales,4,758,Free Wifi ,#149 Best Value of 499 places to stay in Sydney
Mrs Banks Hotel,"26,110",Sydney_New_South_Wales,5,81,Free Wifi ,#150 Best Value of 499 places to stay in Sydney
Megaboom City Hotel,"10,850",Sydney_New_South_Wales,4,528,Free Wifi ,#151 Best Value of 499 places to stay in Sydney
"Castlereagh Boutique Hotel, Ascend Hotel Collection","16,870",Sydney_New_South_Wales,3.5,943,Free Wifi ,#152 Best Value of 499 places to stay in Sydney
Ibis Sydney Barangaroo,"18,499",Sydney_New_South_Wales,3.5,"1,284",Room service ,#153 Best Value of 499 places to stay in Sydney
Vibe Hotel Sydney,"23,979",Sydney_New_South_Wales,4,"4,092",Free Wifi ,#154 Best Value of 499 places to stay in Sydney
The Great Southern Hotel Sydney,"12,100",Sydney_New_South_Wales,3.5,"1,198",Restaurant ,#155 Best Value of 499 places to stay in Sydney
Song Hotel Sydney,"15,008",Sydney_New_South_Wales,3.5,"2,312",Free Wifi ,#156 Best Value of 499 places to stay in Sydney
Oaks Sydney Goldsbrough Suites,"16,791",Sydney_New_South_Wales,3.5,"4,205",Pool ,#157 Best Value of 499 places to stay in Sydney
The Kirketon Hotel,"12,363",Sydney_New_South_Wales,3.5,287,Free Wifi ,#158 Best Value of 499 places to stay in Sydney
Metro Apartments On Darling Harbour,"19,679",Sydney_New_South_Wales,3.5,831,Free Wifi ,#159 Best Value of 499 places to stay in Sydney
Base Backpackers,"11,559",Sydney_New_South_Wales,3.5,"1,033",Bar/Lounge ,#160 Best Value of 499 places to stay in Sydney
MetroResidences Darling Harbour,"24,607",Sydney_New_South_Wales,4,7,Free Wifi ,#161 Best Value of 499 places to stay in Sydney
Manor House Boutique Hotel Sydney,"12,670",Sydney_New_South_Wales,3.5,222,Free Wifi ,#162 Best Value of 499 places to stay in Sydney
Bayswater Boutique Lodge,"13,158",Sydney_New_South_Wales,5,4,Free Wifi ,#163 Best Value of 499 places to stay in Sydney
"Holiday Inn Darling Harbour, An IHG Hotel","19,139",Sydney_New_South_Wales,3.5,"1,905",Restaurant ,#164 Best Value of 499 places to stay in Sydney
Park Regis City Centre,"14,554",Sydney_New_South_Wales,3,"3,011",Free Wifi ,#165 Best Value of 499 places to stay in Sydney
Occidental Hotel,"9,889",Sydney_New_South_Wales,3.5,25,Restaurant ,#166 Best Value of 499 places to stay in Sydney
The Hughenden Boutique Hotel,"18,638",Sydney_New_South_Wales,4,110,Free Wifi ,#167 Best Value of 499 places to stay in Sydney
Glebe Village Backpackers,"1,779",Sydney_New_South_Wales,3,131,Free Internet ,#168 Best Value of 499 places to stay in Sydney
Best Western Plus Camperdown Suites,"19,662",Sydney_New_South_Wales,0,0,Bar/Lounge ,#169 Best Value of 499 places to stay in Sydney
Meriton Suites Sussex Street Sydney,20000,Sydney_New_South_Wales,4.5,738,Free Wifi ,#6 of 203 hotels in Sydney
Radisson Blu Plaza Hotel Sydney,20000,Sydney_New_South_Wales,4.5,"6,231",00 61 2 8214 0000 ,#16 of 203 hotels in Sydney
Primus Hotel Sydney,20000,Sydney_New_South_Wales,4.5,"1,525",Free Wifi ,#18 of 203 hotels in Sydney
Crystalbrook Albion,20000,Sydney_New_South_Wales,5,135,00 61 2 8000 0157 ,#20 of 203 hotels in Sydney
Meriton Suites Zetland,20000,Sydney_New_South_Wales,4.5,"4,621",Free Wifi ,#22 of 203 hotels in Sydney
The Russell Boutique Hotel,20000,Sydney_New_South_Wales,4,"1,319",Free Wifi ,#24 of 203 hotels in Sydney
Sheraton Grand Sydney Hyde Park,20000,Sydney_New_South_Wales,4.5,"6,159",00 1 844-631-0595 ,#25 of 203 hotels in Sydney
"Meriton Suites Pitt Street, Sydney",20000,Sydney_New_South_Wales,4.5,"1,576",Free Wifi ,#27 of 203 hotels in Sydney
Meriton Suites Waterloo,20000,Sydney_New_South_Wales,4.5,"1,218",Free Wifi ,#32 of 203 hotels in Sydney
Amora Hotel Jamison Sydney,20000,Sydney_New_South_Wales,4.5,"11,187",Free Wifi ,#35 of 203 hotels in Sydney
PARKROYAL Darling Harbour,20000,Sydney_New_South_Wales,4.5,"3,865",00 61 2 9261 1188 ,#43 of 203 hotels in Sydney
Ryals Hotel - Broadway,"22,000",Sydney_New_South_Wales,4,208,Free Wifi ,#117 of 203 hotels in Sydney
Leisure Inn Sydney Central,"22,000",Sydney_New_South_Wales,3.5,"1,011",Not available,#128 of 203 hotels in Sydney
Crown Towers Sydney,"22,000",Sydney_New_South_Wales,4,79,00 61 2 5565 8110 ,#131 of 203 hotels in Sydney
Paramount House Hotel,"22,000",Sydney_New_South_Wales,4,48,Free Wifi ,#133 of 203 hotels in Sydney
Abey Hotel,"22,000",Sydney_New_South_Wales,3.5,115,Room service ,#137 of 203 hotels in Sydney
Kafnu Alexandria,"22,000",Sydney_New_South_Wales,4.5,17,Free Wifi ,#141 of 203 hotels in Sydney
Cambridge Hotel Sydney,20000,Sydney_New_South_Wales,4,"5,624",Free Wifi ,#46 of 203 hotels in Sydney
Radisson Hotel And Suites Sydney,20000,Sydney_New_South_Wales,4,"2,302",00 61 2 8268 8888 ,#51 of 203 hotels in Sydney
Sydney Harbour Marriott Hotel at Circular Quay,20000,Sydney_New_South_Wales,4.5,"2,583",00 1 844-631-0595 ,#53 of 203 hotels in Sydney
"Four Points by Sheraton, Sydney Central Park",20000,Sydney_New_South_Wales,4.5,235,00 1 844-631-0595 ,#58 of 203 hotels in Sydney
Novotel Sydney Central,20000,Sydney_New_South_Wales,4,"1,678",Pool ,#61 of 203 hotels in Sydney
Hyde Park Inn,20000,Sydney_New_South_Wales,4,"1,236",Free Wifi ,#63 of 203 hotels in Sydney
Novotel Sydney on Darling Harbour,20000,Sydney_New_South_Wales,4,"5,468",Pool ,#66 of 203 hotels in Sydney
Mercure Sydney,20000,Sydney_New_South_Wales,4,"5,662",Free Wifi ,#75 of 203 hotels in Sydney
Central Railway Hotel,20000,Sydney_New_South_Wales,4,822,Free Wifi ,#79 of 203 hotels in Sydney
Sofitel Sydney Wentworth,20000,Sydney_New_South_Wales,4,"6,492",Restaurant ,#83 of 203 hotels in Sydney
Adina Apartment Hotel Sydney Chippendale,20000,Sydney_New_South_Wales,4,850,Pool ,#85 of 203 hotels in Sydney
The Australian Heritage Hotel,20000,Sydney_New_South_Wales,4,392,Free Wifi ,#87 of 203 hotels in Sydney
Adina Apartment Hotel Sydney Town Hall,20000,Sydney_New_South_Wales,4,"3,560",00 61 2 8806 1568 ,#88 of 203 hotels in Sydney
Mantra on Kent Sydney,20000,Sydney_New_South_Wales,4,"1,974",Room service ,#89 of 203 hotels in Sydney
Central Studio Hotel Sydney,20000,Sydney_New_South_Wales,4,"2,535",Free Wifi ,#92 of 203 hotels in Sydney
1831 Boutique Hotel,20000,Sydney_New_South_Wales,4,"1,499",Free Wifi ,#96 of 203 hotels in Sydney
Pullman Sydney Hyde Park,20000,Sydney_New_South_Wales,4,"2,812",Pool ,#97 of 203 hotels in Sydney
Arts Hotel,20000,Sydney_New_South_Wales,4,458,Free Wifi ,#98 of 203 hotels in Sydney
Club Wyndham Sydney,20000,Sydney_New_South_Wales,4,713,Fitness center ,#100 of 203 hotels in Sydney
Hotel Coronation,20000,Sydney_New_South_Wales,4,302,Free Wifi ,#108 of 203 hotels in Sydney
Metro Hotel Marlow Sydney Central,20000,Sydney_New_South_Wales,3.5,"2,100",Restaurant ,#111 of 203 hotels in Sydney
Mantra Sydney Central,20000,Sydney_New_South_Wales,3.5,"2,678",Not available,#113 of 203 hotels in Sydney
The Collectionist Hotel,20000,Sydney_New_South_Wales,4,52,Free Wifi ,#139 of 203 hotels in Sydney
Song Hotel Redfern,20000,Sydney_New_South_Wales,3.5,517,Free Wifi ,#143 of 203 hotels in Sydney
Terminus Hotel Pyrmont,"22,000",Sydney_New_South_Wales,4.5,6,Not available,#152 of 203 hotels in Sydney
Forest Lodge,"22,000",Sydney_New_South_Wales,4,12,Free Wifi ,#155 of 203 hotels in Sydney
Adina Apartment,"22,000",Sydney_New_South_Wales,4,3,Not available,#157 of 203 hotels in Sydney
Roslyn Gardens Service Apartments/Motor Inn,"22,000",Sydney_New_South_Wales,3.5,17,Not available,#158 of 203 hotels in Sydney
Macquarie Boutique Hotel,"22,000",Sydney_New_South_Wales,3,33,Restaurant ,#160 of 203 hotels in Sydney
The Grantham,"22,000",Sydney_New_South_Wales,4,2,Not available,#162 of 203 hotels in Sydney
Kingsview,"22,000",Sydney_New_South_Wales,4,2,Not available,#163 of 203 hotels in Sydney
New Hampshire Apartments Hotel,"22,000",Sydney_New_South_Wales,4,1,Not available,#164 of 203 hotels in Sydney
Gazebo Hotel,"22,000",Sydney_New_South_Wales,3,8,Pool ,#166 of 203 hotels in Sydney
CTA Business Club,"22,000",Sydney_New_South_Wales,3,5,Restaurant ,#168 of 203 hotels in Sydney
Park Lodge Hotel,"22,000",Sydney_New_South_Wales,3,6,Bar/Lounge ,#169 of 203 hotels in Sydney
Royal Hotel,"22,000",Sydney_New_South_Wales,3,14,Free Wifi ,#170 of 203 hotels in Sydney
Saville Park Suites Sydney,"22,000",Sydney_New_South_Wales,3,1,Pool ,#171 of 203 hotels in Sydney
Hampton Court,"22,000",Sydney_New_South_Wales,3,3,Not available,#172 of 203 hotels in Sydney
The Crest Hotel,"22,000",Sydney_New_South_Wales,2.5,23,Free Wifi ,#177 of 203 hotels in Sydney
Balmain Lodge,"22,000",Sydney_New_South_Wales,2,7,Bar/Lounge ,#178 of 203 hotels in Sydney
Parkridge Corporate Apartments,"22,000",Sydney_New_South_Wales,2,13,Pool ,#181 of 203 hotels in Sydney
Museum Lodge,"22,000",Sydney_New_South_Wales,1,2,Restaurant ,#183 of 203 hotels in Sydney
The Crescent On Bayswater,"22,000",Sydney_New_South_Wales,2,9,Not available,#184 of 203 hotels in Sydney
Newtown Space,"22,000",Sydney_New_South_Wales,2.5,68,Not available,#185 of 203 hotels in Sydney
G'Day Backpackers International,"22,000",Sydney_New_South_Wales,2,21,Not available,#187 of 203 hotels in Sydney
The Sirens Sydney,"22,000",Sydney_New_South_Wales,0,0,Not available,Not available
Woolbrokers Hotel,20000,Sydney_New_South_Wales,3.5,172,Free Wifi ,#154 of 203 hotels in Sydney
O'Malley's Hotel,20000,Sydney_New_South_Wales,3,40,Bar/Lounge ,#159 of 203 hotels in Sydney
Wynyard Hotel,20000,Sydney_New_South_Wales,3,115,Restaurant ,#167 of 203 hotels in Sydney
Space Q Capsule Hotel,20000,Sydney_New_South_Wales,3,41,Free Wifi ,#174 of 203 hotels in Sydney
Rooftop Travellers Lodge,20000,Sydney_New_South_Wales,3,54,Free parking ,#175 of 203 hotels in Sydney
BreakFree on Clarence Sydney,20000,Sydney_New_South_Wales,3,"1,157",Not available,#179 of 203 hotels in Sydney
City Crown Motel,20000,Sydney_New_South_Wales,3,86,Free Wifi ,#182 of 203 hotels in Sydney
Holiday Lodge Hotel,20000,Sydney_New_South_Wales,1.5,87,Not available,#189 of 203 hotels in Sydney
Chateau Sydney Hotel,"22,000",Sydney_New_South_Wales,0,0,Pool ,Not available
East Side Hotel,"22,000",Sydney_New_South_Wales,0,0,Free parking ,Not available
Wonderful Wondakiah Sydney Harbour Resort,"22,000",Sydney_New_South_Wales,0,0,Not available,Not available
Liv Suites Summer Hill,"22,000",Sydney_New_South_Wales,0,0,Free Wifi ,Not available
Metro Motor Inn Central,"22,000",Sydney_New_South_Wales,0,0,Not available,Not available
The Bayside Hotel,"22,000",Sydney_New_South_Wales,0,0,Restaurant ,Not available
Madison's Ward Avenue Hotel,"22,000",Sydney_New_South_Wales,0,0,Free Wifi ,Not available
The Kensington Suites,"22,000",Sydney_New_South_Wales,0,0,Not available,Not available
Sweet Home,"22,000",Sydney_New_South_Wales,0,0,Not available,Not available
Bondi Junction Lodge,"22,000",Sydney_New_South_Wales,0,0,Not available,Not available
Admiral Collingwood Lodge,"22,000",Sydney_New_South_Wales,4.5,337,Free Wifi ,#4 of 224 specialty lodgings in Sydney
Altamont Hotel Sydney - by 8Hotels,"22,000",Sydney_New_South_Wales,4.5,432,Free Wifi ,#5 of 72 B&Bs in Sydney
Victoria Court Hotel Sydney,"22,000",Sydney_New_South_Wales,4,281,Free Wifi ,#8 of 72 B&Bs in Sydney
Casa Central Accommodation,"22,000",Sydney_New_South_Wales,4,223,Free Wifi ,#16 of 224 specialty lodgings in Sydney
Cockatoo Island Accommodation,"22,000",Sydney_New_South_Wales,4,188,Restaurant ,#17 of 224 specialty lodgings in Sydney
Hyde Park Backpackers,"22,000",Sydney_New_South_Wales,4.5,148,Free Wifi ,#19 of 224 specialty lodgings in Sydney
Sydney City Lodge,"22,000",Sydney_New_South_Wales,4,129,Free Wifi ,#10 of 72 B&Bs in Sydney
Siesta Sydney,"22,000",Sydney_New_South_Wales,3.5,201,Free Wifi ,#25 of 224 specialty lodgings in Sydney
Aiden by Best Western @ Darling Harbour,20000,Sydney_New_South_Wales,0,0,Not available,Not available
Naumi Studio Sydney,20000,Sydney_New_South_Wales,0,0,Free Wifi ,Not available
The Sebel Darling Harbour The Pinnacle,20000,Sydney_New_South_Wales,5,440,Free Wifi ,#1 of 224 specialty lodgings in Sydney
Roar & Snore at Taronga,20000,Sydney_New_South_Wales,5,585,Free Wifi ,#2 of 224 specialty lodgings in Sydney
Hotel 59,20000,Sydney_New_South_Wales,4.5,377,Free Wifi ,#2 of 72 B&Bs in Sydney
Blue Parrot Backpackers,20000,Sydney_New_South_Wales,4.5,332,Free Wifi ,#9 of 224 specialty lodgings in Sydney
The Maisonette a Small Hotel,20000,Sydney_New_South_Wales,4,617,Free Wifi ,#4 of 72 B&Bs in Sydney
Verona Guest House,20000,Sydney_New_South_Wales,4.5,97,Free Wifi ,#9 of 72 B&Bs in Sydney
Ryals Serviced Apartments - Camperdown,20000,Sydney_New_South_Wales,4,189,Free Wifi ,#15 of 224 specialty lodgings in Sydney
Cockatoo Island Heritage Houses,20000,Sydney_New_South_Wales,4.5,51,Not available,#21 of 224 specialty lodgings in Sydney
Jackaroo Hostel,20000,Sydney_New_South_Wales,4,303,Free Wifi ,#23 of 224 specialty lodgings in Sydney
Jolly Swagman Backpackers,20000,Sydney_New_South_Wales,3.5,402,Free Wifi ,#24 of 224 specialty lodgings in Sydney
Summer House Backpackers,"22,000",Sydney_New_South_Wales,4,139,Free Wifi ,#26 of 224 specialty lodgings in Sydney
The Royal Automobile Club of Australia Accommodation,"22,000",Sydney_New_South_Wales,4,60,Free Wifi ,#28 of 224 specialty lodgings in Sydney
Brickfield Hill,"22,000",Sydney_New_South_Wales,4.5,38,Free Wifi ,#14 of 72 B&Bs in Sydney
Newtown Darlington Suites,"22,000",Sydney_New_South_Wales,5,21,Free Wifi ,#16 of 72 B&Bs in Sydney
Lord Wolseley Hotel,"22,000",Sydney_New_South_Wales,4,63,Free Wifi ,#31 of 224 specialty lodgings in Sydney
Crown Hotel,"22,000",Sydney_New_South_Wales,4,32,Free Wifi ,#17 of 72 B&Bs in Sydney
Ryokan Gojyuan,"22,000",Sydney_New_South_Wales,5,14,Bar/Lounge ,#18 of 72 B&Bs in Sydney
Atlas Serviced Apartments,"22,000",Sydney_New_South_Wales,4,27,Free Wifi ,#33 of 224 specialty lodgings in Sydney
Church Street Apartment,"22,000",Sydney_New_South_Wales,4.5,33,Free Wifi ,#20 of 72 B&Bs in Sydney
Alishan International Guest House,"22,000",Sydney_New_South_Wales,3.5,131,Free Wifi ,#22 of 72 B&Bs in Sydney
DD Apartments on Broadway,"22,000",Sydney_New_South_Wales,4,25,Free Wifi ,#38 of 224 specialty lodgings in Sydney
Balmain Wharf Apartments,"22,000",Sydney_New_South_Wales,4.5,25,Free Wifi ,#39 of 224 specialty lodgings in Sydney
Kanga House Backpackers,"22,000",Sydney_New_South_Wales,3.5,101,Free Internet ,#40 of 224 specialty lodgings in Sydney
Frisco Hotel,"22,000",Sydney_New_South_Wales,3.5,64,Free Wifi ,#24 of 72 B&Bs in Sydney
The Downing Hostel,"22,000",Sydney_New_South_Wales,3.5,57,Free Wifi ,#44 of 224 specialty lodgings in Sydney
The Strand Hotel,"22,000",Sydney_New_South_Wales,3.5,88,Restaurant ,#45 of 224 specialty lodgings in Sydney
